order_id,product_id,category_id,region,quantity,price,sales,profit,order_timestamp
1515,2,1,West,6,1148,6888,945.07,2024-06-28
1516,7,2,West,3,1196,3588,958.84,2024-12-25
1517,6,2,South,7,211,1477,367.22,2022-11-18
1518,8,2,East,8,160,1280,131.56,2022-10-22
1519,9,2,South,7,1023,7161,630.76,2024-11-16
1520,1,3,North,5,370,1850,346.4,2023-03-13
1521,4,1,East,3,1126,3378,520.31,2023-12-27
1522,6,2,West,7,1096,7672,2046.38,2024-10-30
1523,9,2,South,6,709,4254,938.66,2024-11-03
1524,2,1,East,5,457,2285,279.9,2024-11-19
1525,2,1,West,7,825,5775,680.6,2024-04-29
1526,7,2,North,9,1040,9360,910.35,2022-10-21
1527,1,3,North,8,867,6936,1156.52,2023-01-25
1528,5,2,East,9,626,5634,464.71,2022-05-17
1529,7,2,North,4,661,2644,731.86,2024-03-29
1530,1,1,North,1,247,247,35.65,2023-11-22
1531,6,2,East,7,267,1869,357.27,2023-09-24
1532,8,2,West,7,284,1988,430.59,2024-07-17
1533,6,2,West,4,480,1920,549.11,2023-06-17
1534,1,1,West,3,859,2577,196.37,2024-05-20
1535,5,2,East,3,276,828,117.95,2024-06-10
1536,5,2,South,2,790,1580,403.76,2022-01-31
1537,5,2,East,9,1001,9009,1909.26,2023-09-13
1538,7,2,East,9,825,7425,1580.86,2022-10-01
1539,3,1,West,5,589,2945,672.35,2024-12-24
1540,4,1,West,3,98,294,22.9,2023-07-19
1541,4,1,South,5,1175,5875,789.23,2024-05-17
1542,8,2,West,3,436,1308,197.6,2022-01-17
1543,3,1,South,4,590,2360,391.82,2024-01-10
1544,8,2,West,6,168,1008,245.45,2023-04-10
1545,8,2,North,6,224,1344,338.4,2023-10-27
1546,1,3,West,7,805,5635,1185.97,2022-01-12
1547,4,1,East,4,1022,4088,1200.03,2023-09-15
1548,5,2,South,8,274,2192,441.77,2024-12-04
1549,2,1,South,8,244,1952,444.15,2022-06-06
1550,7,2,East,7,565,3955,1144.76,2023-01-28
1551,4,1,South,8,657,5256,1118.16,2023-06-24
1552,5,2,North,1,1163,1163,115.09,2022-12-28
1553,8,2,North,9,556,5004,973.65,2022-09-24
1554,4,1,North,8,1141,9128,1342.19,2023-05-06
1555,6,2,East,4,1175,4700,576.34,2023-07-13
1556,5,2,West,2,843,1686,146.39,2022-01-05
1557,2,1,South,9,508,4572,279.54,2024-08-03
1558,7,2,South,5,502,2510,515.12,2023-08-21
1559,7,2,West,3,1039,3117,829.09,2023-06-04
1560,6,2,West,1,380,380,94.35,2024-05-12
1561,3,1,West,9,321,2889,604.19,2023-07-14
1562,8,2,East,9,406,3654,581.9,2024-11-08
1563,1,3,East,6,935,5610,298.77,2023-09-12
1564,7,2,South,1,668,668,99.4,2024-04-27
1565,7,2,South,7,569,3983,360.13,2022-01-08
1566,2,1,South,1,1112,1112,272.81,2024-01-24
1567,3,1,North,9,470,4230,221.06,2022-06-20
1568,9,2,East,8,371,2968,530.3,2024-08-01
1569,3,1,West,5,938,4690,706.74,2022-01-10
1570,5,2,West,6,716,4296,1240.31,2022-05-09
1571,5,2,North,7,1029,7203,523.52,2023-12-19
1572,7,2,North,4,910,3640,695.31,2022-11-20
1573,7,2,East,1,1131,1131,304.62,2022-11-11
1574,5,2,West,9,403,3627,797.53,2024-01-03
1575,4,1,South,8,996,7968,1249.98,2023-08-11
1576,1,1,South,3,1182,3546,490.28,2022-11-23
1577,9,2,South,5,454,2270,546.56,2024-03-01
1578,2,1,West,2,677,1354,136.91,2023-07-07
1579,1,1,West,7,973,6811,1423.57,2023-04-20
1580,8,2,East,3,470,1410,232.65,2022-02-09
1581,2,1,North,2,585,1170,249.99,2022-10-17
1582,6,2,East,7,677,4739,740.74,2023-08-04
1583,4,1,South,9,874,7866,1554.38,2023-12-01
1584,3,1,East,5,729,3645,388.31,2022-07-31
1585,1,1,East,6,893,5358,568.34,2023-02-24
1586,5,2,North,5,355,1775,486.37,2024-05-18
1587,1,1,South,9,545,4905,1351.25,2023-05-19
1588,4,1,East,6,710,4260,372.33,2022-09-29
1589,1,3,East,2,816,1632,292.78,2024-09-03
1590,8,2,East,6,554,3324,466.78,2023-03-12
1591,5,2,West,5,918,4590,347.14,2023-07-17
1592,6,2,East,9,944,8496,2182.42,2022-04-14
1593,1,3,North,6,1074,6444,518.79,2022-06-16
1594,5,2,North,1,812,812,51.13,2022-03-14
1595,3,1,West,6,294,1764,465.93,2023-07-15
1596,1,3,West,1,1012,1012,172.67,2024-05-13
1597,2,1,South,2,418,836,47.07,2023-05-03
1598,8,2,East,1,723,723,115.26,2023-12-29
1599,1,1,North,6,938,5628,1033.15,2022-12-05
1600,6,2,North,5,332,1660,283.14,2024-09-26
1601,1,1,West,3,765,2295,244.83,2023-03-28
1602,1,3,East,2,1095,2190,477.8,2024-04-19
1603,9,2,East,7,500,3500,919.35,2024-10-11
1604,1,1,West,2,549,1098,239.92,2022-04-23
1605,4,1,North,5,189,945,194.03,2023-06-01
1606,4,1,West,6,937,5622,1382.67,2022-02-19
1607,5,2,East,3,775,2325,309.49,2023-07-13
1608,2,1,South,1,1157,1157,252.08,2022-08-03
1609,1,3,West,3,177,531,126.24,2024-01-30
1610,9,2,West,2,880,1760,278.09,2023-07-23
1611,8,2,North,1,371,371,108.58,2023-11-12
1612,7,2,East,4,474,1896,191.7,2024-10-15
1613,8,2,South,2,257,514,106.75,2023-08-09
1614,3,1,West,7,268,1876,129.25,2022-08-18
1615,5,2,East,6,197,1182,236.12,2023-08-19
1616,7,2,North,5,851,4255,961.41,2022-03-14
1617,3,1,North,9,149,1341,150.7,2022-09-15
1618,2,1,North,1,644,644,49.25,2022-09-23
1619,3,1,South,3,609,1827,94.4,2024-05-17
1620,5,2,North,1,930,930,136.16,2024-10-27
1621,5,2,South,4,132,528,152.8,2022-02-15
1622,3,1,South,6,706,4236,739.22,2022-02-23
1623,1,1,North,4,416,1664,190.82,2023-01-14
1624,8,2,North,3,909,2727,554.46,2023-01-12
1625,8,2,North,2,261,522,52.73,2022-02-08
1626,4,1,West,7,1184,8288,1945.03,2024-12-06
1627,6,2,West,9,118,1062,73.58,2024-03-12
1628,7,2,East,3,380,1140,226.52,2023-10-01
1629,2,1,East,8,436,3488,712.24,2024-04-12
1630,9,2,North,8,740,5920,1436.7,2023-12-22
1631,3,1,North,9,344,3096,362.89,2024-03-06
1632,3,1,South,5,698,3490,205.04,2024-05-02
1633,8,2,South,6,729,4374,702.62,2022-04-02
1634,7,2,South,6,561,3366,541.86,2024-02-11
1635,1,3,East,6,137,822,231.62,2024-04-02
1636,3,1,North,2,170,340,39.12,2024-11-27
1637,4,1,East,1,763,763,217.94,2022-08-30
1638,1,1,West,4,852,3408,856.98,2022-07-15
1639,9,2,West,7,326,2282,537.71,2022-02-21
1640,5,2,South,7,593,4151,1047.43,2023-09-14
1641,6,2,North,7,897,6279,1689.55,2024-04-08
1642,3,1,North,3,158,474,83.32,2023-10-24
1643,3,1,West,5,136,680,176.44,2023-04-16
1644,1,1,West,9,944,8496,1721.6,2023-10-15
1645,2,1,South,7,1118,7826,714.68,2023-08-20
1646,4,1,South,6,669,4014,717.44,2023-10-24
1647,6,2,East,1,687,687,62.82,2024-07-26
1648,8,2,South,3,981,2943,234.27,2024-10-31
1649,1,3,East,7,807,5649,660.37,2022-04-28
1650,9,2,North,8,412,3296,623.67,2024-08-15
1651,1,1,North,3,379,1137,173.92,2024-09-28
1652,7,2,North,2,190,380,101.7,2024-07-18
1653,6,2,West,5,881,4405,1247.86,2022-10-22
1654,9,2,East,1,120,120,9.43,2022-11-01
1655,1,3,East,1,1176,1176,182.07,2023-06-13
1656,5,2,South,3,590,1770,366.58,2023-02-20
1657,5,2,South,6,717,4302,965.02,2023-05-20
1658,5,2,North,3,996,2988,362.68,2023-12-19
1659,1,1,East,3,1011,3033,458.41,2024-06-17
1660,4,1,South,9,707,6363,1752.65,2023-07-14
1661,9,2,West,6,567,3402,501.29,2022-07-04
1662,2,1,South,4,874,3496,1032.81,2022-03-23
1663,3,1,East,4,270,1080,204.95,2022-11-19
1664,1,1,East,6,255,1530,218.99,2022-02-28
1665,2,1,West,4,892,3568,764.2,2023-09-11
1666,7,2,West,1,954,954,48.97,2022-11-13
1667,5,2,West,4,299,1196,223.66,2024-03-17
1668,8,2,North,4,534,2136,217.47,2022-02-13
1669,1,3,South,9,944,8496,2316.03,2024-07-13
1670,6,2,West,7,1040,7280,1450.82,2024-05-07
1671,8,2,South,5,987,4935,625.39,2022-09-24
1672,9,2,South,8,1132,9056,872.48,2024-08-12
1673,8,2,South,1,563,563,46.96,2023-01-06
1674,1,3,South,2,785,1570,247.7,2022-03-03
1675,5,2,North,3,727,2181,517.02,2022-03-02
1676,4,1,North,4,952,3808,442.33,2024-09-25
1677,2,1,West,7,936,6552,635.09,2022-12-06
1678,6,2,South,8,818,6544,1086.29,2023-06-18
1679,4,1,West,3,877,2631,157.19,2023-11-21
1680,3,1,West,9,105,945,94.75,2023-03-31
1681,3,1,West,2,380,760,192.42,2024-06-11
1682,3,1,North,4,348,1392,394.48,2023-04-25
1683,8,2,East,3,414,1242,206.74,2022-12-17
1684,6,2,East,3,1061,3183,868.73,2024-07-05
1685,3,1,West,5,852,4260,229.77,2023-04-07
1686,7,2,West,1,1041,1041,132.46,2022-07-26
1687,8,2,East,3,564,1692,348.81,2022-05-18
1688,5,2,North,4,432,1728,403.06,2022-03-15
1689,5,2,South,4,1121,4484,893.27,2023-10-13
1690,7,2,East,7,589,4123,750.05,2024-06-19
1691,4,1,East,2,1186,2372,392.07,2024-11-03
1692,7,2,East,7,743,5201,745.2,2023-04-16
1693,4,1,South,5,620,3100,695.28,2024-09-27
1694,8,2,East,6,882,5292,1105.95,2022-07-12
1695,9,2,South,6,992,5952,971.53,2023-03-06
1696,7,2,East,4,483,1932,472.91,2023-01-10
1697,9,2,West,6,581,3486,1011.74,2023-10-05
1698,9,2,West,2,854,1708,441.43,2024-05-25
1699,3,1,South,4,1081,4324,288.12,2024-09-12
1700,6,2,South,4,677,2708,302.14,2024-07-30
1701,1,3,West,8,993,7944,1142.83,2022-03-29
1702,5,2,East,3,228,684,39.33,2023-04-10
1703,1,3,West,9,656,5904,1440.45,2023-01-01
1704,1,3,South,5,994,4970,1080.12,2024-03-20
1705,1,1,West,2,1144,2288,234.97,2024-02-02
1706,7,2,East,6,777,4662,350.79,2023-07-18
1707,4,1,East,4,633,2532,404.96,2022-02-25
1708,9,2,South,8,1166,9328,1008.6,2024-12-19
1709,1,3,North,1,686,686,86.18,2022-02-05
1710,8,2,South,6,215,1290,343.35,2024-02-29
1711,1,3,West,5,241,1205,235.19,2022-08-26
1712,1,1,South,7,1138,7966,1313.56,2024-09-17
1713,5,2,North,7,155,1085,130.72,2022-08-14
1714,3,1,West,9,737,6633,1239.11,2024-08-29
1715,6,2,North,7,728,5096,971.5,2024-11-21
1716,9,2,East,4,1030,4120,710.07,2022-07-20
1717,3,1,West,3,493,1479,207.58,2022-08-15
1718,7,2,West,7,236,1652,397.49,2024-04-09
1719,6,2,South,1,1028,1028,240.61,2022-07-07
1720,3,1,East,4,1145,4580,655.14,2023-05-01
1721,3,1,South,8,269,2152,196.53,2024-01-28
1722,3,1,South,6,761,4566,866.13,2022-07-04
1723,1,1,East,3,748,2244,301.53,2024-04-06
1724,4,1,West,4,336,1344,140.52,2024-02-01
1725,1,3,South,6,437,2622,131.53,2023-10-01
1726,7,2,South,1,325,325,46.84,2022-12-03
1727,2,1,West,1,960,960,95.88,2024-12-17
1728,7,2,North,7,377,2639,268.88,2023-11-30
1729,1,3,South,5,205,1025,246.15,2024-06-05
1730,3,1,West,2,962,1924,434.86,2022-01-13
1731,7,2,North,2,830,1660,362.88,2023-08-29
1732,1,3,North,1,985,985,105.09,2022-05-23
1733,2,1,North,5,520,2600,537.11,2024-07-14
1734,5,2,West,4,698,2792,725.35,2024-10-21
1735,1,1,North,2,189,378,87.37,2024-08-31
1736,5,2,West,8,121,968,271.61,2022-04-17
1737,8,2,North,3,188,564,108.35,2024-05-12
1738,6,2,South,5,473,2365,667.61,2023-01-25
1739,7,2,West,6,542,3252,834.84,2024-04-01
1740,5,2,North,1,276,276,42.68,2024-05-05
1741,4,1,West,3,1136,3408,205.76,2024-05-20
1742,6,2,East,6,233,1398,180.88,2022-10-20
1743,2,1,North,4,226,904,108.85,2022-02-27
1744,2,1,South,1,1178,1178,161.06,2023-12-01
1745,1,1,West,3,845,2535,292.19,2022-07-29
1746,9,2,West,1,496,496,146.92,2023-04-17
1747,7,2,West,4,972,3888,284.17,2024-06-30
1748,9,2,East,7,703,4921,798.16,2024-03-12
1749,8,2,West,8,559,4472,290.79,2024-07-04
1750,9,2,North,3,201,603,153.37,2023-04-09
1751,1,1,West,9,211,1899,501.4,2023-03-10
1752,1,3,North,4,136,544,67.84,2023-01-03
1753,3,1,North,9,719,6471,1844.59,2022-05-29
1754,2,1,North,1,677,677,54.14,2023-03-22
1755,6,2,South,4,343,1372,302.58,2022-09-07
1756,2,1,North,9,838,7542,1477.49,2024-06-08
1757,3,1,West,1,924,924,125.65,2023-04-16
1758,7,2,East,5,788,3940,755.11,2022-07-11
1759,9,2,West,2,187,374,49.26,2024-10-05
1760,1,3,North,5,360,1800,252.69,2023-03-19
1761,3,1,West,5,634,3170,868.34,2022-12-26
1762,1,1,North,7,766,5362,1029.47,2024-08-17
1763,3,1,East,9,664,5976,1747.57,2023-11-05
1764,2,1,North,9,946,8514,1400.4,2023-07-06
1765,6,2,South,1,810,810,157.47,2023-11-25
1766,4,1,South,1,71,71,12.02,2022-01-08
1767,6,2,North,1,651,651,57.94,2022-06-15
1768,3,1,North,3,415,1245,119.11,2022-03-13
1769,3,1,West,1,464,464,58.38,2023-11-06
1770,3,1,North,5,1031,5155,356.43,2023-02-11
1771,7,2,East,5,1035,5175,786.27,2023-12-11
1772,7,2,East,2,834,1668,470.42,2022-01-13
1773,1,3,East,3,624,1872,532.81,2024-09-30
1774,6,2,North,3,171,513,132.56,2023-01-16
1775,1,3,West,2,1138,2276,366.5,2024-04-05
1776,4,1,West,4,857,3428,305.79,2024-01-02
1777,2,1,East,2,820,1640,176.87,2024-03-02
1778,5,2,East,7,1011,7077,1921.73,2024-05-25
1779,1,3,South,9,1025,9225,1391.15,2023-10-20
1780,4,1,South,5,782,3910,584.77,2022-06-20
1781,1,3,West,5,399,1995,369.22,2023-05-09
1782,2,1,North,7,55,385,43.43,2023-08-31
1783,4,1,East,4,1079,4316,566.7,2023-03-23
1784,8,2,North,1,1169,1169,340.69,2024-04-28
1785,1,1,East,5,465,2325,506.32,2023-03-30
1786,3,1,North,1,199,199,48.92,2024-02-18
1787,8,2,South,3,125,375,80.58,2022-08-13
1788,6,2,East,9,890,8010,763.32,2022-05-05
1789,4,1,East,4,79,316,77.13,2023-01-03
1790,5,2,South,9,655,5895,442.49,2024-11-14
1791,1,1,East,4,97,388,35.21,2022-04-09
1792,4,1,West,5,734,3670,462.97,2024-06-12
1793,7,2,East,9,859,7731,2178.05,2024-10-15
1794,6,2,South,3,532,1596,91.23,2023-10-18
1795,5,2,East,4,1048,4192,216.16,2024-04-06
1796,9,2,West,7,752,5264,756.33,2023-07-29
1797,6,2,North,1,425,425,48.81,2023-06-04
1798,8,2,North,4,845,3380,211.72,2022-03-17
1799,1,3,East,7,1197,8379,2009.05,2024-03-07
1800,2,1,North,4,510,2040,393.72,2022-03-05
1801,1,3,East,4,334,1336,116.65,2024-04-17
1802,2,1,South,2,967,1934,157.41,2024-08-22
1803,2,1,South,3,520,1560,391.11,2024-04-09
1804,2,1,North,6,741,4446,1217.86,2024-07-20
1805,1,3,West,3,631,1893,508.8,2023-03-17
1806,5,2,East,4,1123,4492,670.42,2024-07-04
1807,4,1,South,6,1038,6228,1852.45,2023-08-12
1808,5,2,East,7,629,4403,1295.89,2023-04-23
1809,1,1,South,9,464,4176,510.97,2022-10-15
1810,2,1,West,2,243,486,64.43,2022-05-24
1811,1,3,East,5,976,4880,1084.69,2022-05-09
1812,1,3,West,5,53,265,53.21,2022-11-02
1813,6,2,East,1,1041,1041,128.58,2023-09-10
1814,7,2,East,8,1181,9448,616.5,2024-03-28
1815,1,1,South,3,539,1617,440.46,2022-07-01
1816,6,2,West,2,743,1486,233.7,2024-02-17
1817,8,2,East,8,894,7152,1539.72,2023-07-08
1818,4,1,East,6,234,1404,368.36,2022-12-29
1819,5,2,South,2,61,122,16.23,2023-08-11
1820,5,2,North,9,837,7533,1285.72,2023-08-01
1821,1,1,South,4,972,3888,810.08,2023-07-23
1822,7,2,South,5,174,870,48.87,2024-07-05
1823,4,1,South,2,723,1446,403.89,2022-11-28
1824,9,2,South,6,85,510,151.91,2024-11-11
1825,2,1,West,8,778,6224,790.27,2024-07-29
1826,2,1,North,2,343,686,85.03,2023-04-25
1827,4,1,West,4,710,2840,591.94,2023-12-11
1828,6,2,South,7,366,2562,347.62,2023-11-12
1829,7,2,West,5,158,790,216.12,2024-05-04
1830,6,2,East,5,834,4170,786.42,2022-07-09
1831,9,2,East,4,340,1360,373.59,2022-11-22
1832,5,2,East,6,886,5316,782.42,2022-03-13
1833,6,2,West,4,989,3956,293.38,2023-07-20
1834,3,1,North,3,242,726,94.38,2022-05-09
1835,7,2,North,4,57,228,29.37,2024-08-04
1836,1,1,North,3,758,2274,442.57,2022-07-31
1837,2,1,North,9,292,2628,459.87,2024-09-13
1838,5,2,South,6,101,606,104.85,2024-05-26
1839,1,1,East,8,907,7256,558.79,2024-11-15
1840,5,2,West,4,489,1956,125.69,2023-03-11
1841,1,3,South,6,659,3954,690.1,2024-06-20
1842,2,1,East,6,377,2262,442.86,2023-01-11
1843,1,3,North,4,701,2804,391.59,2022-02-15
1844,9,2,South,9,650,5850,1511.06,2022-04-26
1845,2,1,West,1,56,56,9.16,2023-06-07
1846,3,1,East,9,478,4302,344.64,2024-01-17
1847,5,2,West,9,1127,10143,1690.66,2024-05-14
1848,1,1,North,1,1012,1012,164.89,2023-05-15
1849,9,2,East,9,996,8964,448.62,2023-05-22
1850,4,1,South,6,293,1758,262.36,2022-08-05
1851,1,3,North,6,1058,6348,557.72,2023-10-12
1852,1,3,North,2,791,1582,422.46,2023-11-04
1853,4,1,South,2,962,1924,394.4,2023-05-17
1854,2,1,North,1,120,120,23.86,2023-04-02
1855,1,1,East,8,969,7752,1943.84,2024-01-26
1856,5,2,East,2,557,1114,300.44,2023-07-13
1857,2,1,North,5,353,1765,229.06,2024-11-28
1858,2,1,West,6,1139,6834,1418.21,2022-08-10
1859,7,2,East,5,304,1520,433.53,2022-09-14
1860,8,2,West,7,1163,8141,767.6,2023-08-05
1861,9,2,South,8,647,5176,866.36,2023-08-30
1862,4,1,East,9,82,738,64.42,2024-05-11
1863,1,3,South,9,454,4086,217.48,2024-01-17
1864,4,1,East,2,221,442,28.13,2022-09-16
1865,7,2,East,6,413,2478,153.86,2023-01-13
1866,2,1,South,2,930,1860,327.15,2022-01-22
1867,3,1,East,9,552,4968,991.82,2022-05-24
1868,1,3,South,3,482,1446,278.94,2023-03-05
1869,4,1,East,7,246,1722,414.87,2023-04-25
1870,8,2,East,7,939,6573,460.28,2024-07-13
1871,1,1,East,3,827,2481,249.52,2024-09-01
1872,3,1,West,6,638,3828,1102.86,2024-12-26
1873,9,2,East,7,171,1197,103.34,2023-08-20
1874,9,2,West,7,1089,7623,1459.84,2022-01-09
1875,4,1,North,9,376,3384,252.11,2022-08-14
1876,3,1,South,8,162,1296,273.97,2022-01-01
1877,9,2,West,8,355,2840,262.62,2024-07-25
1878,5,2,East,7,220,1540,342.93,2024-08-22
1879,5,2,West,2,707,1414,308.39,2022-06-28
1880,5,2,West,8,1041,8328,466.38,2023-04-26
1881,5,2,North,2,372,744,217.21,2023-08-29
1882,4,1,South,9,197,1773,168.01,2023-01-02
1883,7,2,East,7,862,6034,1018.37,2023-08-11
1884,7,2,South,9,84,756,99.21,2023-06-22
1885,3,1,East,8,282,2256,468.52,2024-07-27
1886,3,1,North,7,125,875,203.63,2023-11-30
1887,1,1,South,4,302,1208,115.13,2024-11-26
1888,1,1,South,2,176,352,54.19,2023-08-15
1889,1,3,West,6,711,4266,357.51,2023-02-23
1890,9,2,North,7,263,1841,496.89,2022-03-26
1891,5,2,East,1,712,712,89.5,2024-07-27
1892,1,3,West,2,362,724,72.19,2024-03-23
1893,7,2,West,8,729,5832,662.72,2024-12-09
1894,2,1,South,6,698,4188,989.14,2023-06-17
1895,9,2,West,1,392,392,50.7,2023-09-21
1896,6,2,East,9,107,963,49.71,2022-05-14
1897,5,2,West,6,951,5706,319.46,2024-04-13
1898,1,1,West,7,195,1365,312.04,2024-06-11
1899,1,1,South,1,202,202,11.24,2023-05-23
1900,7,2,North,9,270,2430,613.67,2023-12-24
1901,3,1,South,3,890,2670,515.39,2023-04-26
1902,9,2,South,7,394,2758,520.66,2022-01-21
1903,3,1,South,9,97,873,82.35,2022-10-14
1904,8,2,West,9,805,7245,1410.92,2023-08-23
1905,5,2,North,4,240,960,255.24,2023-09-13
1906,8,2,East,4,321,1284,171.02,2024-12-28
1907,4,1,West,4,128,512,110.47,2023-06-09
1908,8,2,South,9,1081,9729,2039.41,2022-07-10
1909,5,2,North,5,316,1580,166.16,2023-01-11
1910,4,1,East,8,122,976,234.24,2023-07-26
1911,1,3,North,8,228,1824,495.35,2024-01-05
1912,7,2,South,4,797,3188,202.81,2023-05-08
1913,5,2,East,7,781,5467,556.02,2023-11-29
1914,7,2,South,6,901,5406,1277.46,2024-09-05
1915,1,1,East,8,373,2984,742.31,2024-08-08
1916,1,3,North,1,919,919,193.35,2023-04-12
1917,5,2,South,6,281,1686,426.72,2023-08-18
1918,6,2,West,7,595,4165,493.24,2023-06-02
1919,7,2,West,7,183,1281,282.63,2023-11-17
1920,8,2,East,3,943,2829,362.16,2024-06-17
1921,3,1,West,3,737,2211,292.31,2024-04-06
1922,1,1,East,4,1185,4740,607.81,2024-12-18
1923,5,2,East,1,718,718,169.09,2023-12-09
1924,1,1,North,6,286,1716,108.81,2022-10-10
1925,3,1,South,7,221,1547,152.59,2024-04-22
1926,4,1,North,1,739,739,111.18,2022-06-14
1927,6,2,West,3,273,819,231.88,2023-09-03
1928,6,2,South,8,712,5696,1156.3,2023-12-19
1929,3,1,South,2,853,1706,184.71,2023-01-22
1930,5,2,North,2,1033,2066,608.23,2024-01-23
1931,6,2,North,2,128,256,35.66,2024-06-07
1932,7,2,North,2,551,1102,182.54,2024-02-04
1933,3,1,North,8,359,2872,483.94,2024-08-31
1934,9,2,East,4,646,2584,394.52,2024-11-11
1935,4,1,North,2,683,1366,298.32,2024-07-27
1936,8,2,South,7,179,1253,354.23,2024-05-11
1937,6,2,West,7,374,2618,300.81,2023-03-24
1938,1,1,East,9,758,6822,1811.37,2022-09-22
1939,2,1,East,6,881,5286,636.16,2023-11-05
1940,3,1,North,1,579,579,133.57,2024-06-13
1941,6,2,West,8,174,1392,190.99,2022-02-28
1942,6,2,West,9,277,2493,696.69,2022-11-14
1943,7,2,North,7,923,6461,766.45,2023-09-17
1944,9,2,East,2,743,1486,201.07,2022-08-17
1945,1,3,South,1,1152,1152,280.28,2023-05-14
1946,8,2,West,2,875,1750,103.99,2022-03-12
1947,7,2,West,7,631,4417,495.37,2022-07-12
1948,6,2,South,4,931,3724,276.85,2024-07-05
1949,5,2,West,3,740,2220,121.14,2023-06-16
1950,3,1,West,8,1138,9104,2620.58,2023-06-20
1951,1,3,West,3,1031,3093,584.23,2024-08-08
1952,1,1,South,6,508,3048,842.24,2023-03-01
1953,7,2,North,1,161,161,36.58,2022-05-02
1954,3,1,West,7,1034,7238,1889.69,2023-07-23
1955,7,2,North,3,1187,3561,347.31,2024-03-30
1956,3,1,North,5,370,1850,534.39,2022-08-07
1957,4,1,West,6,587,3522,626.72,2022-03-06
1958,8,2,East,1,584,584,172.4,2023-11-24
1959,7,2,East,4,639,2556,412.44,2023-08-31
1960,7,2,South,2,174,348,56.31,2023-10-14
1961,3,1,South,9,178,1602,142.49,2023-05-16
1962,3,1,South,3,951,2853,437.59,2023-06-19
1963,1,3,West,1,1024,1024,230.3,2023-07-21
1964,5,2,East,5,897,4485,1324.49,2022-03-20
1965,1,3,East,2,218,436,79.69,2023-08-06
1966,8,2,North,2,1116,2232,150.12,2024-10-21
1967,2,1,South,6,1176,7056,1445.01,2022-08-14
1968,2,1,East,5,175,875,96.65,2022-03-15
1969,8,2,East,3,105,315,61.94,2022-02-01
1970,6,2,East,2,179,358,51.75,2022-04-24
1971,5,2,South,7,493,3451,194.42,2023-03-23
1972,6,2,North,9,150,1350,189.13,2022-02-10
1973,9,2,West,8,415,3320,413.32,2023-10-19
1974,4,1,North,9,938,8442,940.33,2024-09-10
1975,2,1,South,1,166,166,31.97,2022-06-17
1976,4,1,North,5,744,3720,448.6,2023-08-09
1977,6,2,South,2,545,1090,136.65,2023-07-11
1978,6,2,West,9,1087,9783,2347.49,2024-01-05
1979,7,2,North,4,608,2432,657.18,2022-09-22
1980,4,1,North,7,580,4060,291.42,2023-06-22
1981,8,2,North,1,387,387,99.59,2023-03-26
1982,8,2,North,3,322,966,120.56,2023-08-11
1983,9,2,North,3,1122,3366,882.29,2024-05-17
1984,3,1,West,7,1119,7833,1843.94,2024-06-30
1985,3,1,West,1,610,610,33.55,2023-04-09
1986,8,2,West,8,536,4288,597.09,2022-05-28
1987,1,3,North,9,860,7740,605.35,2022-07-18
1988,8,2,West,9,350,3150,457.13,2024-08-20
1989,2,1,West,2,447,894,224.75,2023-12-31
1990,6,2,North,8,943,7544,1219.73,2022-10-09
1991,2,1,North,8,795,6360,1871.88,2024-03-01
1992,7,2,West,4,607,2428,485.75,2022-03-19
1993,1,1,South,2,287,574,38.52,2022-10-05
1994,2,1,West,6,1124,6744,660.47,2023-04-25
1995,1,1,North,6,133,798,213.4,2023-09-11
1996,1,3,North,5,572,2860,339,2023-01-13
1997,1,3,South,5,1082,5410,1129.77,2022-04-03
1998,6,2,West,5,889,4445,580.15,2023-02-26
1999,8,2,South,8,942,7536,1197.09,2024-11-03
2000,3,1,North,7,595,4165,263.26,2023-09-26
2001,6,2,East,3,1007,3021,763.99,2024-02-19
2002,2,1,North,2,155,310,70.66,2024-04-29
2003,1,1,South,2,1085,2170,522,2024-05-15
2004,9,2,West,3,944,2832,317.76,2024-10-22
2005,8,2,West,5,789,3945,392.09,2022-07-31
2006,9,2,South,4,526,2104,308,2022-09-10
2007,3,1,South,2,1030,2060,517.64,2022-08-24
2008,1,3,North,4,265,1060,155.78,2024-06-23
2009,8,2,South,6,135,810,108.61,2023-01-13
2010,6,2,West,3,291,873,57.42,2022-09-23
2011,9,2,West,5,119,595,121.11,2022-02-08
2012,6,2,West,2,781,1562,119.56,2022-12-18
2013,8,2,East,9,593,5337,1575.99,2022-01-25
2014,1,3,North,2,106,212,13.4,2022-12-09
2015,1,3,East,8,338,2704,705.74,2023-06-14
2016,6,2,North,5,645,3225,523.32,2024-05-31
2017,3,1,North,2,671,1342,184.59,2023-08-07
2018,4,1,South,7,485,3395,1012.78,2022-07-13
2019,8,2,East,4,992,3968,480.72,2024-12-01
2020,7,2,West,5,911,4555,776.65,2024-04-12
2021,9,2,West,2,1066,2132,365.44,2022-02-26
2022,4,1,West,6,1086,6516,842.83,2022-03-31
2023,8,2,North,2,1020,2040,481.15,2023-08-17
2024,4,1,East,6,1021,6126,428.38,2024-09-23
2025,8,2,West,8,65,520,30.58,2022-09-11
2026,5,2,South,5,894,4470,526.96,2023-01-01
2027,8,2,West,8,688,5504,1196.78,2024-07-12
2028,1,1,West,4,759,3036,511.69,2022-01-11
2029,8,2,East,5,545,2725,308.29,2024-10-05
